 21 2003.576977 5.299E-26 7.032E-05.08150.109  710.41630.70-.001714       2 0 0 02       0 1 1 01                    Q 10f     5377741827 5 4 5 7    21.0   21.0
 21 2003.582695 1.418E-28 6.724E-09.07940.106   60.87090.69-.001823       0 3 3 01       0 0 0 01                    Q 12e     5377741827 5 4 5 7    25.0   25.0
 21 2003.592665 6.569E-29 2.569E-03.06370.067 3216.43970.67-.002714       2 1 1 02       1 0 0 01                    R 68e     4377641827 5 4 5 7   139.0  137.0
 21 2003.604256 1.419E-27 4.354E-05.07290.100 1483.94490.70-.002107       2 1 1 02       0 2 2 01                    Q 19f     5377641827 5 4 5 7    39.0   39.0
 21 2003.609792 2.048E-29 3.877E-05.06850.087 2443.31810.76-.002274       2 2 2 02       0 3 3 01                    Q 33e     4377641827 5 4 5 7    67.0   67.0
 21 2003.637778 5.189E-28 4.203E-05.06840.086 1801.01980.76-.002278       2 1 1 02       0 2 2 01                    Q 34e     4377641827 5 4 5 7    69.0   69.0
 21 2003.641646 4.699E-26 7.166E-05.08380.111  695.54950.72-.001597       2 0 0 02       0 1 1 01                    Q  8f     5377841827 5 4 5 7    17.0   17.0
 21 2003.668336 2.295E-29 3.949E-05.06860.088 2417.44140.76-.002268       2 2 2 02       0 3 3 01                    Q 32f     4377641827 5 4 5 7    65.0   65.0
 21 2003.692270 3.860E-26 7.271E-05.08600.115  683.81240.74-.001511       2 0 0 02       0 1 1 01                    Q  6f     5377741827 5 4 5 7    13.0   13.0
 21 2003.699186 2.734E-28 1.238E-08.07730.104   81.94010.69-.001924       0 3 3 01       0 0 0 01                    Q 14e     5377641827 5 4 5 7    29.0   29.0
 21 2003.703727 6.452E-28 4.300E-05.06860.088 1748.57800.76-.002268       2 1 1 02       0 2 2 01                    Q 32e     4377641827 5 4 5 7    65.0   65.0
 21 2003.724946 1.510E-27 4.485E-05.07440.102 1454.96860.69-.002056       2 1 1 02       0 2 2 01                    Q 17f     5377641827 5 4 5 7    35.0   35.0
 21 2003.729032 2.817E-26 7.351E-05.08790.118  675.20490.77-.001452       2 0 0 02       0 1 1 01                    Q  4f     5377741827 5 4 5 7     9.0    9.0
 21 2003.733161 2.558E-29 4.020E-05.06870.089 2392.34740.75-.002261       2 2 2 02       0 3 3 01                    Q 31e     4377641827 5 4 5 7    63.0   63.0
 21 2003.735905 1.348E-29 3.715E-04.06630.071 3094.41430.71-.002422       3 0 0 03       1 1 1 02                    Q 54f     4377741827 5 4 5 7   109.0  109.0
 21 2003.737279 1.050E-29 5.427E-04.08840.119 2589.72580.78-.001426       3 1 1 03       1 2 2 02                    P  3f     3377741827 5 4 5 7     5.0    7.0
 21 2003.753246 1.618E-26 7.401E-05.09020.121  669.72740.78-.001389       2 0 0 02       0 1 1 01                    Q  2f     5377741827 5 4 5 7     5.0    5.0
 21 2003.765905 7.858E-28 4.391E-05.06880.090 1699.26250.75-.002258       2 1 1 02       0 2 2 01                    Q 30e     4377641827 5 4 5 7    61.0   61.0
 21 2003.788550 2.835E-29 4.089E-05.06880.090 2368.03690.75-.002258       2 2 2 02       0 3 3 01                    Q 30f     4377641827 5 4 5 7    61.0   61.0
 21 2003.823927 9.371E-28 4.478E-05.06920.092 1653.07410.74-.002243       2 1 1 02       0 2 2 01                    Q 28e     4377641827 5 4 5 7    57.0   57.0
 21 2003.828682 6.582E-30 2.102E-04.06850.087 3024.58980.76-.002274       3 1 1 03       1 2 2 02                    Q 33f     4377641827 5 4 5 7    67.0   67.0
 21 2003.832603 1.555E-27 4.600E-05.07630.103 1429.12370.69-.001974       2 1 1 02       0 2 2 01                    Q 15f     5377641827 5 4 5 7    31.0   31.0
 21 2003.832918 4.697E-28 2.103E-08.07530.102  106.12970.69-.002018       0 3 3 01       0 0 0 01                    Q 16e     5377641827 5 4 5 7    33.0   33.0
 21 2003.847865 3.125E-29 4.157E-05.06900.091 2344.50930.75-.002250       2 2 2 02       0 3 3 01                    Q 29e     4377641827 5 4 5 7    59.0   59.0
 21 2003.861311 1.723E-29 4.301E-03.07670.104 3275.29960.69-.002031       4 0 0 04       2 1 1 03                    P 15e     3377641827 5 4 5 7    29.0   31.0
 21 2003.878015 1.093E-27 4.556E-05.06970.094 1610.01380.74-.002219       2 1 1 02       0 2 2 01                    Q 26e     5377541827 5 4 5 7    53.0   53.0
 21 2003.900785 3.424E-29 4.221E-05.06920.092 2321.76490.74-.002243       2 2 2 02       0 3 3 01                    Q 28f     4377641827 5 4 5 7    57.0   57.0
 21 2003.927951 1.544E-27 4.696E-05.07830.105 1406.41030.69-.001871       2 1 1 02       0 2 2 01                    Q 13f     5377741827 5 4 5 7    27.0   27.0
 21 2003.928645 1.247E-27 4.631E-05.07040.096 1570.08200.73-.002188       2 1 1 02       0 2 2 01                    Q 24e     4377641827 5 4 5 7    49.0   49.0
 21 2003.955085 3.730E-29 4.283E-05.06940.093 2299.80420.74-.002235       2 2 2 02       0 3 3 01                    Q 27e     4377641827 5 4 5 7    55.0   55.0
 21 2003.974793 1.390E-27 4.700E-05.07120.098 1533.27970.72-.002156       2 1 1 02       0 2 2 01                    Q 22e     5377641827 5 4 5 7    45.0   45.0
 21 2003.983702 7.363E-28 3.358E-08.07360.101  133.43930.69-.002084       0 3 3 01       0 0 0 01                    Q 18e     5377641827 5 4 5 7    37.0   37.0
 21 2004.005244 4.040E-29 4.344E-05.06970.094 2278.62670.74-.002219       2 2 2 02       0 3 3 01                    Q 26f     4377541827 5 4 5 7    53.0   53.0
 21 2004.009439 1.470E-27 4.773E-05.08040.107 1386.82910.69-.001771       2 1 1 02       0 2 2 01                    Q 11f     5377741827 5 4 5 7    23.0   23.0
 21 2004.017116 1.511E-27 4.761E-05.07230.099 1499.60730.71-.002127       2 1 1 02       0 2 2 01                    Q 20e     5377641827 5 4 5 7    41.0   41.0
 21 2004.055437 4.350E-29 4.402E-05.07000.095 2258.23290.73-.002205       2 2 2 02       0 3 3 01                    Q 25e     4377541827 5 4 5 7    51.0   51.0
 21 2004.055975 1.599E-27 4.813E-05.07360.101 1469.06560.69-.002084       2 1 1 02       0 2 2 01                    Q 18e     5377641827 5 4 5 7    37.0   37.0
 21 2004.077219 1.327E-27 4.815E-05.08270.110 1370.38040.71-.001654       2 1 1 02       0 2 2 01                    Q  9f     5377841827 5 4 5 7    19.0   19.0
 21 2004.090174 1.645E-27 4.860E-05.07530.102 1441.65470.69-.002018       2 1 1 02       0 2 2 01                    Q 16e     4377641827 5 4 5 7    33.0   33.0
 21 2004.092303 8.226E-30 2.182E-04.06870.089 2973.67920.75-.002261       3 1 1 03       1 2 2 02                    Q 31f     4377641827 5 4 5 7    63.0   63.0
 21 2004.101651 4.655E-29 4.457E-05.07040.096 2238.62280.73-.002188       2 2 2 02       0 3 3 01                    Q 24f     4377641827 5 4 5 7    49.0   49.0
