151  102.850518 1.310E-69 2.549E-01.03170.15424507.43800.40-.005678             10             10                    R  6      255453 9 4 2 1 2 4   120.0  104.0
151  103.219103 9.042E-52 2.536E-01.04130.18716025.53870.35-.004116              6              6                    R  5      375453 9 4 2 1 2 4   104.0   88.0
151  104.137702 2.160E-20 1.082E-02.05160.218  208.59310.58-.001556              0              0            5.5     R  4   5.568545310 4 2 1 2 4    24.0   24.0
151  104.137851 4.000E-22 2.405E-04.05160.218  208.59310.58-.001556              0              0            4.5     R  4   5.568545310 4 2 1 2 4    20.0   24.0
151  104.138233 2.420E-19 1.819E-01.05160.218  208.59330.58-.001556              0              0            3.5     R  4   2.568545310 4 2 1 2 4    16.0   12.0
151  104.138235 3.012E-19 1.811E-01.05160.218  208.59270.58-.001556              0              0            4.5     R  4   3.568545310 4 2 1 2 4    20.0   16.0
151  104.138275 3.744E-19 1.876E-01.05160.218  208.59250.58-.001556              0              0            5.5     R  4   4.568545310 4 2 1 2 4    24.0   20.0
151  104.138277 4.620E-19 1.984E-01.05160.218  208.59310.58-.001556              0              0            6.5     R  4   5.568545310 4 2 1 2 4    28.0   24.0
151  104.138425 2.845E-20 1.710E-02.05160.218  208.59250.58-.001556              0              0            4.5     R  4   4.568545310 4 2 1 2 4    20.0   20.0
151  104.138791 2.151E-20 1.617E-02.05160.218  208.59270.58-.001556              0              0            3.5     R  4   3.568545310 4 2 1 2 4    16.0   16.0
151  104.138980 4.889E-22 3.674E-04.05160.218  208.59250.58-.001556              0              0            3.5     R  4   4.568545310 4 2 1 2 4    16.0   20.0
151  105.170302 8.770E-84 2.040E-01.01910.10631219.06620.30-.006315             14             14                    R  8      255453 9 4 2 1 2 4   152.0  136.0
151  105.255976 8.646E-92 8.548E-02.00990.07034904.75520.50-.005553             17             17                    R 12      254423 9 4 2 1 2 4   216.0  200.0
151  105.651558 2.433E-89 1.350E-01.01250.08533804.64340.50-.005553             16             16                    R 10      255453 9 4 2 1 2 4   184.0  168.0
151  106.325438 3.408E-77 2.579E-01.02460.12328120.09390.29-.006051             12             12                    R  7      255453 9 4 2 1 2 4   136.0  120.0
151  106.814152 9.031E-47 2.733E-01.04130.18713663.93930.35-.004124              5              5                    R  5      375453 9 4 2 1 2 4   104.0   88.0
151  107.243826 1.038E-86 1.823E-01.01510.09732598.04550.35-.006087             15             15                    R  9      255453 9 4 2 1 2 4   168.0  152.0
151  107.351020 1.730E-65 2.954E-01.03170.15422574.83690.40-.005688              9              9                    R  6      255453 9 4 2 1 2 4   120.0  104.0
151  110.395563 1.473E-41 2.912E-01.04130.18711199.45210.35-.004132              4              4                    R  5      375453 9 4 2 1 2 4   104.0   88.0
151  111.490719 5.908E-92 9.741E-02.00920.06535010.01120.50-.005567             17             17                    R 13      254423 9 4 2 1 2 4   232.0  216.0
151  111.726380 3.819E-61 3.344E-01.03170.15420532.42030.40-.005698              8              8                    R  6      255453 9 4 2 1 2 4   120.0  104.0
151  111.946667 1.501E-73 3.191E-01.02460.12326424.63740.29-.006063             11             11                    R  7      255453 9 4 2 1 2 4   136.0  120.0
151  112.512219 1.156E-80 2.816E-01.01910.10629790.23700.30-.006331             13             13                    R  8      255453 9 4 2 1 2 4   152.0  136.0
151  113.977334 3.922E-36 3.075E-01.04130.187 8632.36190.35-.004140              3              3                    R  5      475453 9 4 2 1 2 4   104.0   88.0
151  114.280018 1.788E-89 1.683E-01.01080.07533910.29500.50-.005573             16             16                    R 11      254423 9 4 2 1 2 4   200.0  184.0
151  116.011593 1.394E-56 3.713E-01.03170.15418383.06290.40-.005708              7              7                    R  6      275453 9 4 2 1 2 4   120.0  104.0
151  116.362250 6.933E-84 2.760E-01.01510.09731324.23650.35-.006108             14             14                    R  9      255453 9 4 2 1 2 4   168.0  152.0
151  117.223944 3.817E-92 1.078E-01.00880.06235121.50190.50-.005579             17             17                    R 14      254423 9 4 2 1 2 4   248.0  232.0
151  117.288355 7.841E-87 2.369E-01.01250.08532705.28930.50-.005580             15             15                    R 10      255453 9 4 2 1 2 4   184.0  168.0
151  117.294005 1.143E-69 3.809E-01.02460.12324610.28850.29-.006075             10             10                    R  7      255453 9 4 2 1 2 4   136.0  120.0
151  117.570551 1.709E-30 3.222E-01.04130.187 5962.55740.35-.004148              2              2                    R  5      475453 9 4 2 1 2 4   104.0   88.0
151  119.273533 2.789E-77 3.655E-01.01910.10628226.41920.30-.006346             12             12                    R  8      255453 9 4 2 1 2 4   152.0  136.0
151  120.240231 8.354E-52 4.057E-01.03170.15416128.75780.40-.005717              6              6                    R  6      375453 9 4 2 1 2 4   120.0  104.0
151  121.184455 1.223E-24 3.354E-01.04130.187 3189.59310.35-.004156              1              1                    R  5      485453 9 4 2 1 2 4   104.0   88.0
151  121.300489 1.202E-94 3.443E-02.00820.06036148.65940.50-.005589             17             17                    R 22      254423 9 4 2 1 2 4   376.0  360.0
151  122.372560 2.338E-92 1.157E-01.00850.06035238.72580.50-.005591             17             17                    R 15      254423 9 4 2 1 2 4   264.0  248.0
151  122.442313 1.476E-65 4.419E-01.02460.12322682.18790.29-.006087              9              9                    R  7      255453 9 4 2 1 2 4   136.0  120.0
151  122.635166 1.230E-89 2.041E-01.00990.07034024.57510.50-.005592             16             16                    R 12      254423 9 4 2 1 2 4   216.0  200.0
151  124.433985 8.191E-47 4.373E-01.03170.15413770.75350.40-.005726              5              5                    R  6      375453 9 4 2 1 2 4   120.0  104.0
151  124.560279 8.830E-81 3.824E-01.01510.09729902.74920.35-.006126             13             13                    R  9      255453 9 4 2 1 2 4   168.0  152.0
151  124.826341 1.494E-20 1.336E-02.04130.187  312.73140.35-.004164              0              0            6.5     R  5   6.568545310 4 2 1 2 4    28.0   28.0
151  124.826463 1.940E-22 2.024E-04.04130.187  312.73140.35-.004164              0              0            5.5     R  5   6.568545310 4 2 1 2 4    24.0   28.0
151  124.826887 2.624E-19 3.284E-01.04130.187  312.73150.35-.004164              0              0            4.5     R  5   3.568545310 4 2 1 2 4    20.0   16.0
151  124.826889 3.130E-19 3.265E-01.04130.187  312.73090.35-.004164              0              0            5.5     R  5   4.568545310 4 2 1 2 4    24.0   20.0
151  124.826917 3.736E-19 3.339E-01.04130.187  312.73080.35-.004164              0              0            6.5     R  5   5.568545310 4 2 1 2 4    28.0   24.0
151  124.826918 4.440E-19 3.473E-01.04130.187  312.73140.35-.004164              0              0            7.5     R  5   6.568545310 4 2 1 2 4    32.0   28.0
151  124.827038 1.976E-20 2.061E-02.04130.187  312.73080.35-.004164              0              0            5.5     R  5   5.568545310 4 2 1 2 4    24.0   24.0
151  124.827443 1.490E-20 1.866E-02.04130.187  312.73090.35-.004164              0              0            4.5     R  5   4.568545310 4 2 1 2 4    20.0   20.0
151  124.827592 2.294E-22 2.870E-04.04130.187  312.73080.35-.004164              0              0            4.5     R  5   5.568545310 4 2 1 2 4    20.0   24.0
151  125.612061 1.195E-73 4.530E-01.01910.10626536.58400.30-.006360             11             11                    R  8      255453 9 4 2 1 2 4   152.0  136.0
151  126.830438 1.359E-92 1.204E-01.00840.06035361.09840.50-.005601             17             17                    R 16      254423 9 4 2 1 2 4   280.0  264.0
151  127.131533 5.493E-87 2.990E-01.01080.07532822.57770.50-.005602             15             15                    R 11      254423 9 4 2 1 2 4   200.0  184.0
151  127.395375 5.031E-84 3.610E-01.01250.08531440.59870.50-.005602             14             14                    R 10      255453 9 4 2 1 2 4   184.0  168.0
151  127.445746 3.188E-61 5.006E-01.02460.12320644.14670.29-.006098              8              8                    R  7      255453 9 4 2 1 2 4   136.0  120.0
151  128.611255 1.311E-41 4.661E-01.03170.15411309.84770.40-.005736              4              4                    R  6      375453 9 4 2 1 2 4   120.0  104.0
151  129.368836 3.528E-94 6.111E-02.00830.06036019.29060.50-.005607             17             17                    R 21      254423 9 4 2 1 2 4   360.0  344.0
151  130.455627 7.501E-93 1.207E-01.00840.06035487.92880.50-.005609             17             17                    R 17      254423 9 4 2 1 2 4   296.0  280.0
