131    2.133870 3.258E-61 3.522E-11.04000.00016897.48840.660.000000       X3/2   1       X1/2   1                QR 27.5ff     432010 5 2 2 0 1 0   116.0  112.0
131    2.151910 6.116E-73 3.242E-08.04000.00023673.27820.660.000000       X1/2   7       X1/2   7                QQ 11.5ef     232010 5 2 2 0 1 0    48.0   48.0
131    2.191820 7.809E-59 1.784E-07.04000.00017278.89570.660.000000       X3/2   5       X3/2   5                QQ  8.5fe     242010 5 2 2 0 1 0    36.0   36.0
131    2.198570 2.474E-55 4.548E-08.04000.00015379.96550.660.000000       X1/2   4       X1/2   4                QQ 10.5ef     242010 5 2 2 0 1 0    44.0   44.0
131    2.203384 9.348E-30 2.955E-10.04000.000 2054.34220.660.000000       X1/2   0       X1/2   0            9.0 QQ  9.5ef 10.0602010 4 4 2 0 1 0    19.0   21.0
131    2.204684 1.956E-27 5.598E-08.04000.000 2054.34220.660.000000       X1/2   0       X1/2   0           10.0 QQ  9.5ef 10.0602010 4 4 2 0 1 0    21.0   21.0
131    2.205971 1.771E-27 5.605E-08.04000.000 2054.33960.660.000000       X1/2   0       X1/2   0            9.0 QQ  9.5ef  9.0602010 4 4 2 0 1 0    19.0   19.0
131    2.207271 9.380E-30 2.688E-10.04000.000 2054.33960.660.000000       X1/2   0       X1/2   0           10.0 QQ  9.5ef  9.0602010 4 4 2 0 1 0    21.0   19.0
131    2.221850 6.111E-80 2.917E-11.04000.00025721.48270.660.000000       X1/2   4       X3/2   4                QP 29.5ff     132010 5 2 2 0 1 0   116.0  120.0
131    2.228870 2.573E-34 1.764E-09.04000.000 4556.92800.660.000000       X3/2   1       X3/2   1            8.0 QQ  7.5fe  7.0602010 4 4 2 0 1 0    17.0   15.0
131    2.229911 3.065E-32 2.383E-07.04000.000 4556.92800.660.000000       X3/2   1       X3/2   1            7.0 QQ  7.5fe  7.0602010 4 4 2 0 1 0    15.0   15.0
131    2.230339 3.477E-32 2.386E-07.04000.000 4556.92650.660.000000       X3/2   1       X3/2   1            8.0 QQ  7.5fe  8.0602010 4 4 2 0 1 0    17.0   17.0
131    2.231379 2.578E-34 2.006E-09.04000.000 4556.92650.660.000000       X3/2   1       X3/2   1            7.0 QQ  7.5fe  8.0602010 4 4 2 0 1 0    15.0   17.0
131    2.236200 9.221E-56 7.164E-11.04000.00014420.73770.660.000000       X1/2   1       X3/2   1                QP 25.5ff     432010 5 2 2 0 1 0   100.0  104.0
131    2.291000 1.936E-70 1.527E-07.04000.00022757.12630.660.000000       X3/2   7       X3/2   7                QQ  9.5fe     232010 5 2 2 0 1 0    40.0   40.0
131    2.291250 1.181E-63 6.805E-11.04000.00018151.98330.660.000000       X1/2   2       X3/2   2                QP 26.5ff     332010 5 2 2 0 1 0   104.0  108.0
131    2.308350 7.076E-53 5.039E-11.04000.00012998.41830.660.000000       X3/2   0       X1/2   0                QR 26.5ff     432010 5 2 2 0 1 0   112.0  108.0
131    2.356860 1.319E-67 4.546E-08.04000.00021197.33450.660.000000       X1/2   6       X1/2   6                QQ 11.5ef     232010 5 2 2 0 1 0    48.0   48.0
131    2.362162 8.030E-27 2.061E-09.04000.000 1026.75670.660.000000       X3/2   0       X3/2   0            8.0 QQ  7.5fe  7.0602010 4 4 2 0 1 0    17.0   15.0
131    2.363138 9.564E-25 2.783E-07.04000.000 1026.75670.660.000000       X3/2   0       X3/2   0            7.0 QQ  7.5fe  7.0602010 4 4 2 0 1 0    15.0   15.0
131    2.363599 1.085E-24 2.786E-07.04000.000 1026.75530.660.000000       X3/2   0       X3/2   0            8.0 QQ  7.5fe  8.0602010 4 4 2 0 1 0    17.0   17.0
131    2.363940 5.967E-49 5.803E-08.04000.00012391.69430.660.000000       X1/2   3       X1/2   3                QQ 10.5ef     342010 5 2 2 0 1 0    44.0   44.0
131    2.364573 8.047E-27 2.343E-09.04000.000 1026.75530.660.000000       X3/2   0       X3/2   0            7.0 QQ  7.5fe  8.0602010 4 4 2 0 1 0    15.0   17.0
131    2.367270 1.025E-52 2.258E-07.04000.00014413.17450.660.000000       X3/2   4       X3/2   4                QQ  8.5fe     242010 5 2 2 0 1 0    36.0   36.0
131    2.374830 1.908E-78 3.496E-08.04000.00026293.06810.660.000000       X1/2   8       X1/2   8                QQ 12.5ef     132010 5 2 2 0 1 0    52.0   52.0
131    2.415810 2.415E-47 1.026E-10.04000.00010482.57750.660.000000       X1/2   0       X3/2   0                QP 24.5ff     432010 5 2 2 0 1 0    96.0  100.0
131    2.496690 6.218E-76 1.507E-07.04000.00025358.50080.660.000000       X3/2   8       X3/2   8                QQ 10.5fe     232010 5 2 2 0 1 0    44.0   44.0
131    2.524640 5.082E-65 2.100E-07.04000.00020235.45590.660.000000       X3/2   6       X3/2   6                QQ  9.5fe     242010 5 2 2 0 1 0    40.0   40.0
131    2.526246 6.355E-45 3.095E-10.04000.000 9241.23320.660.000000       X1/2   2       X1/2   2           10.0 QQ 10.5ef 11.0502010 4 4 2 0 1 0    21.0   23.0
131    2.527673 1.604E-42 7.137E-08.04000.000 9241.23320.660.000000       X1/2   2       X1/2   2           11.0 QQ 10.5ef 11.0502010 4 4 2 0 1 0    23.0   23.0
131    2.528799 1.465E-42 7.142E-08.04000.000 9241.23070.660.000000       X1/2   2       X1/2   2           10.0 QQ 10.5ef 10.0502010 4 4 2 0 1 0    21.0   21.0
131    2.530226 6.375E-45 2.839E-10.04000.000 9241.23070.660.000000       X1/2   2       X1/2   2           11.0 QQ 10.5ef 10.0502010 4 4 2 0 1 0    23.0   21.0
131    2.538320 2.908E-46 2.782E-07.04000.00011384.86120.660.000000       X3/2   3       X3/2   3                QQ  8.5fe     342010 5 2 2 0 1 0    36.0   36.0
131    2.564170 6.185E-62 6.071E-08.04000.00018552.93100.660.000000       X1/2   5       X1/2   5                QQ 11.5ef     242010 5 2 2 0 1 0    48.0   48.0
131    2.613370 5.271E-71 8.969E-11.04000.00021671.28630.660.000000       X1/2   3       X3/2   3                QP 27.5ff     332010 5 2 2 0 1 0   108.0  112.0
131    2.632030 1.699E-73 5.255E-08.04000.00024010.94410.660.000000       X1/2   7       X1/2   7                QQ 12.5ef     232010 5 2 2 0 1 0    52.0   52.0
131    2.691016 7.204E-38 3.788E-10.04000.000 5927.94630.660.000000       X1/2   1       X1/2   1           10.0 QQ 10.5ef 11.0502010 4 4 2 0 1 0    21.0   23.0
131    2.692387 1.817E-35 8.728E-08.04000.000 5927.94630.660.000000       X1/2   1       X1/2   1           11.0 QQ 10.5ef 11.0502010 4 4 2 0 1 0    23.0   23.0
131    2.693577 1.661E-35 8.743E-08.04000.000 5927.94370.660.000000       X1/2   1       X1/2   1           10.0 QQ 10.5ef 10.0502010 4 4 2 0 1 0    21.0   21.0
131    2.694949 7.226E-38 3.474E-10.04000.000 5927.94370.660.000000       X1/2   1       X1/2   1           11.0 QQ 10.5ef 10.0502010 4 4 2 0 1 0    23.0   21.0
131    2.705786 5.455E-42 1.938E-09.04000.000 8194.15280.660.000000       X3/2   2       X3/2   2            9.0 QQ  8.5fe  8.0502010 4 4 2 0 1 0    19.0   17.0
131    2.707003 8.298E-40 3.297E-07.04000.000 8194.15280.660.000000       X3/2   2       X3/2   2            8.0 QQ  8.5fe  8.0502010 4 4 2 0 1 0    17.0   17.0
131    2.707429 9.285E-40 3.301E-07.04000.000 8194.15110.660.000000       X3/2   2       X3/2   2            9.0 QQ  8.5fe  9.0502010 4 4 2 0 1 0    19.0   19.0
131    2.708646 5.466E-42 2.173E-09.04000.000 8194.15110.660.000000       X3/2   2       X3/2   2            8.0 QQ  8.5fe  9.0502010 4 4 2 0 1 0    17.0   19.0
131    2.747410 2.912E-59 2.757E-07.04000.00017546.30550.660.000000       X3/2   5       X3/2   5                QQ  9.5fe     242010 5 2 2 0 1 0    40.0   40.0
131    2.765540 6.366E-56 7.922E-08.04000.00015743.82850.660.000000       X1/2   4       X1/2   4                QQ 11.5ef     242010 5 2 2 0 1 0    48.0   48.0
131    2.798930 6.945E-71 2.233E-07.04000.00023024.35260.660.000000       X3/2   7       X3/2   7                QQ 10.5fe     232010 5 2 2 0 1 0    44.0   44.0
131    2.829510 4.913E-79 5.215E-08.04000.00026633.46640.660.000000       X1/2   8       X1/2   8                QQ 13.5ef     132010 5 2 2 0 1 0    56.0   56.0
131    2.856176 1.790E-30 4.554E-10.04000.000 2450.25740.660.000000       X1/2   0       X1/2   0           10.0 QQ 10.5ef 11.0602010 4 4 2 0 1 0    21.0   23.0
131    2.857506 4.516E-28 1.050E-07.04000.000 2450.25740.660.000000       X1/2   0       X1/2   0           11.0 QQ 10.5ef 11.0602010 4 4 2 0 1 0    23.0   23.0
131    2.858754 4.125E-28 1.050E-07.04000.000 2450.25480.660.000000       X1/2   0       X1/2   0           10.0 QQ 10.5ef 10.0602010 4 4 2 0 1 0    21.0   21.0
131    2.860084 1.795E-30 4.175E-10.04000.000 2450.25480.660.000000       X1/2   0       X1/2   0           11.0 QQ 10.5ef 10.0602010 4 4 2 0 1 0    23.0   21.0
131    2.873458 7.301E-35 2.292E-09.04000.000 4840.20700.660.000000       X3/2   1       X3/2   1            9.0 QQ  8.5fe  8.0602010 4 4 2 0 1 0    19.0   17.0
131    2.874594 1.111E-32 3.899E-07.04000.000 4840.20700.660.000000       X3/2   1       X3/2   1            8.0 QQ  8.5fe  8.0602010 4 4 2 0 1 0    17.0   17.0
131    2.875057 1.242E-32 3.901E-07.04000.000 4840.20540.660.000000       X3/2   1       X3/2   1            9.0 QQ  8.5fe  9.0602010 4 4 2 0 1 0    19.0   19.0
131    2.876194 7.314E-35 2.568E-09.04000.000 4840.20540.660.000000       X3/2   1       X3/2   1            8.0 QQ  8.5fe  9.0602010 4 4 2 0 1 0    17.0   19.0
131    2.881980 3.342E-68 7.355E-08.04000.00021553.58540.660.000000       X1/2   6       X1/2   6                QQ 12.5ef     232010 5 2 2 0 1 0    52.0   52.0
131    2.892090 1.311E-70 6.504E-11.04000.00021425.15390.660.000000       X3/2   2       X1/2   2                QR 29.5ff     332010 5 2 2 0 1 0   124.0  120.0
131    2.930380 1.029E-79 5.018E-11.04000.00025695.16930.660.000000       X3/2   3       X1/2   3                QR 31.5ff     332010 5 2 2 0 1 0   132.0  128.0
131    2.963380 3.591E-53 3.477E-07.04000.00014692.92950.660.000000       X3/2   4       X3/2   4                QQ  9.5fe     242010 5 2 2 0 1 0    40.0   40.0
131    2.968560 1.408E-49 1.003E-07.04000.00012772.00450.660.000000       X1/2   3       X1/2   3                QQ 11.5ef     342010 5 2 2 0 1 0    48.0   48.0
131    2.981080 2.062E-76 2.092E-07.04000.00025634.21630.660.000000       X3/2   8       X3/2   8                QQ 11.5fe     232010 5 2 2 0 1 0    48.0   48.0
131    3.040648 2.151E-27 2.665E-09.04000.000 1321.27730.660.000000       X3/2   0       X3/2   0            9.0 QQ  8.5fe  8.0602010 4 4 2 0 1 0    19.0   17.0
131    3.041713 3.271E-25 4.532E-07.04000.000 1321.27730.660.000000       X3/2   0       X3/2   0            8.0 QQ  8.5fe  8.0602010 4 4 2 0 1 0    17.0   17.0
131    3.042212 3.660E-25 4.538E-07.04000.000 1321.27570.660.000000       X3/2   0       X3/2   0            9.0 QQ  8.5fe  9.0602010 4 4 2 0 1 0    19.0   19.0
131    3.043289 2.155E-27 2.987E-09.04000.000 1321.27570.660.000000       X3/2   0       X3/2   0            8.0 QQ  8.5fe  9.0602010 4 4 2 0 1 0    17.0   19.0
131    3.081780 1.699E-65 3.063E-07.04000.00020516.85940.660.000000       X3/2   6       X3/2   6                QQ 10.5fe     242010 5 2 2 0 1 0    44.0   44.0
131    3.133850 1.432E-62 9.798E-08.04000.00018927.30540.660.000000       X1/2   5       X1/2   5                QQ 12.5ef     242010 5 2 2 0 1 0    52.0   52.0
131    3.140710 4.049E-74 8.044E-08.04000.00024372.22490.660.000000       X1/2   7       X1/2   7                QQ 13.5ef     132010 5 2 2 0 1 0    56.0   56.0
131    3.167475 1.157E-45 4.445E-10.04000.000 9638.02470.660.000000       X1/2   2       X1/2   2           11.0 QQ 11.5ef 12.0502010 4 4 2 0 1 0    23.0   25.0
131    3.168932 3.464E-43 1.225E-07.04000.000 9638.02470.660.000000       X1/2   2       X1/2   2           12.0 QQ 11.5ef 12.0502010 4 4 2 0 1 0    25.0   25.0
131    3.170021 3.189E-43 1.226E-07.04000.000 9638.02210.660.000000       X1/2   2       X1/2   2           11.0 QQ 11.5ef 11.0502010 4 4 2 0 1 0    23.0   23.0
131    3.171477 1.160E-45 4.106E-10.04000.000 9638.02210.660.000000       X1/2   2       X1/2   2           12.0 QQ 11.5ef 11.0502010 4 4 2 0 1 0    25.0   23.0
131    3.173680 9.573E-47 4.268E-07.04000.00011676.93000.660.000000       X3/2   3       X3/2   3                QQ  9.5fe     342010 5 2 2 0 1 0    40.0   40.0
131    3.303770 1.096E-79 7.369E-08.04000.00026995.29880.660.000000       X1/2   8       X1/2   8                QQ 14.5ef     132010 5 2 2 0 1 0    60.0   60.0
131    3.308250 6.876E-78 1.319E-10.04000.00024970.50310.660.000000       X1/2   4       X3/2   4                QP 28.5ff     132010 5 2 2 0 1 0   112.0  116.0
131    3.342590 2.136E-71 3.110E-07.04000.00023316.26210.660.000000       X3/2   7       X3/2   7                QQ 11.5fe     232010 5 2 2 0 1 0    48.0   48.0
131    3.351230 9.109E-60 4.024E-07.04000.00017841.57910.660.000000       X3/2   5       X3/2   5                QQ 10.5fe     242010 5 2 2 0 1 0    44.0   44.0
131    3.368219 1.205E-38 5.411E-10.04000.000 6341.35890.660.000000       X1/2   1       X1/2   1           11.0 QQ 11.5ef 12.0502010 4 4 2 0 1 0    23.0   25.0
131    3.369618 3.606E-36 1.490E-07.04000.000 6341.35890.660.000000       X1/2   1       X1/2   1           12.0 QQ 11.5ef 12.0502010 4 4 2 0 1 0    25.0   25.0
131    3.370771 3.319E-36 1.491E-07.04000.000 6341.35630.660.000000       X1/2   1       X1/2   1           11.0 QQ 11.5ef 11.0502010 4 4 2 0 1 0    23.0   23.0
131    3.372169 1.208E-38 4.996E-10.04000.000 6341.35630.660.000000       X1/2   1       X1/2   1           12.0 QQ 11.5ef 11.0502010 4 4 2 0 1 0    25.0   23.0
131    3.375900 1.348E-56 1.274E-07.04000.00016136.07960.660.000000       X1/2   4       X1/2   4                QQ 12.5ef     242010 5 2 2 0 1 0    52.0   52.0
131    3.379077 1.366E-42 2.413E-09.04000.000 8498.58060.660.000000       X3/2   2       X3/2   2           10.0 QQ  9.5fe  9.0502010 4 4 2 0 1 0    21.0   19.0
131    3.380369 2.584E-40 5.046E-07.04000.000 8498.58060.660.000000       X3/2   2       X3/2   2            9.0 QQ  9.5fe  9.0502010 4 4 2 0 1 0    19.0   19.0
131    3.380821 2.858E-40 5.050E-07.04000.000 8498.57880.660.000000       X3/2   2       X3/2   2           10.0 QQ  9.5fe 10.0502010 4 4 2 0 1 0    21.0   21.0
131    3.382113 1.369E-42 2.675E-09.04000.000 8498.57880.660.000000       X3/2   2       X3/2   2            9.0 QQ  9.5fe 10.0502010 4 4 2 0 1 0    19.0   21.0
131    3.439530 6.757E-69 1.053E-07.04000.00021934.90940.660.000000       X1/2   6       X1/2   6                QQ 13.5ef     132010 5 2 2 0 1 0    56.0   56.0
131    3.474250 1.109E-62 1.272E-10.04000.00017763.10430.660.000000       X3/2   1       X1/2   1                QR 28.5ff     432010 5 2 2 0 1 0   120.0  116.0
131    3.479748 7.201E-49 5.738E-18.08600.000 7155.28870.660.000000       X3/2   2       X1/2   2            3.0 RS  1.5ef  2.0303010 4 4 2 0 1 0     7.0    5.0
131    3.491880 5.992E-77 2.808E-07.04000.00025932.68130.660.000000       X3/2   8       X3/2   8                QQ 12.5fe     132010 5 2 2 0 1 0    52.0   52.0
131    3.569005 2.747E-31 6.466E-10.04000.000 2880.48960.660.000000       X1/2   0       X1/2   0           11.0 QQ 11.5ef 12.0602010 4 4 2 0 1 0    23.0   25.0
131    3.570360 8.221E-29 1.781E-07.04000.000 2880.48960.660.000000       X1/2   0       X1/2   0           12.0 QQ 11.5ef 12.0602010 4 4 2 0 1 0    25.0   25.0
131    3.571570 7.567E-29 1.782E-07.04000.000 2880.48700.660.000000       X1/2   0       X1/2   0           11.0 QQ 11.5ef 11.0602010 4 4 2 0 1 0    23.0   23.0
131    3.572925 2.753E-31 5.968E-10.04000.000 2880.48700.660.000000       X1/2   0       X1/2   0           12.0 QQ 11.5ef 11.0602010 4 4 2 0 1 0    25.0   23.0
131    3.584155 1.717E-35 2.843E-09.04000.000 5157.10880.660.000000       X3/2   1       X3/2   1           10.0 QQ  9.5fe  9.0602010 4 4 2 0 1 0    21.0   19.0
131    3.585366 3.248E-33 5.947E-07.04000.000 5157.10880.660.000000       X3/2   1       X3/2   1            9.0 QQ  9.5fe  9.0602010 4 4 2 0 1 0    19.0   19.0
131    3.585857 3.592E-33 5.951E-07.04000.000 5157.10710.660.000000       X3/2   1       X3/2   1           10.0 QQ  9.5fe 10.0602010 4 4 2 0 1 0    21.0   21.0
131    3.587068 1.720E-35 3.151E-09.04000.000 5157.10710.660.000000       X3/2   1       X3/2   1            9.0 QQ  9.5fe 10.0602010 4 4 2 0 1 0    19.0   21.0
131    3.611160 1.049E-53 5.060E-07.04000.00015001.91770.660.000000       X3/2   4       X3/2   4                QQ 10.5fe     242010 5 2 2 0 1 0    44.0   44.0
131    3.620050 2.714E-50 1.599E-07.04000.00013182.04290.660.000000       X1/2   3       X1/2   3                QQ 12.5ef     342010 5 2 2 0 1 0    52.0   52.0
131    3.673840 8.135E-75 1.144E-07.04000.00024756.51590.660.000000       X1/2   7       X1/2   7                QQ 14.5ef     132010 5 2 2 0 1 0    60.0   60.0
131    3.678920 4.846E-66 4.268E-07.04000.00020824.38550.660.000000       X3/2   6       X3/2   6                QQ 11.5fe     242010 5 2 2 0 1 0    48.0   48.0
131    3.739670 2.791E-63 1.487E-07.04000.00019328.14810.660.000000       X1/2   5       X1/2   5                QQ 13.5ef     242010 5 2 2 0 1 0    56.0   56.0
131    3.741800 1.530E-61 3.552E-10.04000.00017381.54600.660.000000       X1/2   2       X3/2   2                QP 25.5ff     332010 5 2 2 0 1 0   100.0  104.0
131    3.775380 2.234E-54 1.842E-10.04000.00013881.28580.660.000000       X3/2   0       X1/2   0                QR 27.5ff     432010 5 2 2 0 1 0   116.0  112.0
131    3.788325 4.747E-28 3.296E-09.04000.000 1650.81150.660.000000       X3/2   0       X3/2   0           10.0 QQ  9.5fe  9.0602010 4 4 2 0 1 0    21.0   19.0
131    3.789471 8.977E-26 6.891E-07.04000.000 1650.81150.660.000000       X3/2   0       X3/2   0            9.0 QQ  9.5fe  9.0602010 4 4 2 0 1 0    19.0   19.0
131    3.790000 9.930E-26 6.898E-07.04000.000 1650.80980.660.000000       X3/2   0       X3/2   0           10.0 QQ  9.5fe 10.0602010 4 4 2 0 1 0    21.0   21.0
131    3.791146 4.755E-28 3.652E-09.04000.000 1650.80980.660.000000       X3/2   0       X3/2   0            9.0 QQ  9.5fe 10.0602010 4 4 2 0 1 0    19.0   21.0
131    3.806980 1.380E-53 4.256E-10.04000.00013638.28580.660.000000       X1/2   1       X3/2   1                QP 24.5ff     432010 5 2 2 0 1 0    96.0  100.0
131    3.858568 1.738E-46 5.999E-10.04000.00010065.87590.660.000000       X1/2   2       X1/2   2           12.0 QQ 12.5ef 13.0402010 4 4 2 0 1 0    25.0   27.0
131    3.860049 6.088E-44 1.946E-07.04000.00010065.87590.660.000000       X1/2   2       X1/2   2           13.0 QQ 12.5ef 13.0402010 4 4 2 0 1 0    27.0   27.0
131    3.861104 5.639E-44 1.948E-07.04000.00010065.87330.660.000000       X1/2   2       X1/2   2           12.0 QQ 12.5ef 12.0402010 4 4 2 0 1 0    25.0   25.0
131    3.862585 1.741E-46 5.570E-10.04000.00010065.87330.660.000000       X1/2   2       X1/2   2           13.0 QQ 12.5ef 12.0402010 4 4 2 0 1 0    27.0   25.0
131    3.864110 2.612E-47 6.196E-07.04000.00011999.59140.660.000000       X3/2   3       X3/2   3                QQ 10.5fe     342010 5 2 2 0 1 0    44.0   44.0
131    3.917800 5.687E-72 4.172E-07.04000.00023632.44520.660.000000       X3/2   7       X3/2   7                QQ 12.5fe     232010 5 2 2 0 1 0    52.0   52.0
131    3.930250 5.350E-69 3.636E-10.04000.00020916.39790.660.000000       X1/2   3       X3/2   3                QP 26.5ff     332010 5 2 2 0 1 0   104.0  108.0
131    3.999020 2.415E-60 5.612E-07.04000.00018164.36910.660.000000       X3/2   5       X3/2   5                QQ 11.5fe     242010 5 2 2 0 1 0    48.0   48.0
131    4.024380 1.517E-77 3.621E-07.04000.00026253.42010.660.000000       X3/2   8       X3/2   8                QQ 13.5fe     132010 5 2 2 0 1 0    56.0   56.0
131    4.025370 2.389E-57 1.929E-07.04000.00016556.15620.660.000000       X1/2   4       X1/2   4                QQ 13.5ef     242010 5 2 2 0 1 0    56.0   56.0
131    4.025430 1.232E-69 1.510E-07.04000.00022340.71280.660.000000       X1/2   6       X1/2   6                QQ 14.5ef     132010 5 2 2 0 1 0    60.0   60.0
131    4.025660 3.325E-72 1.469E-10.04000.00022286.69090.660.000000       X3/2   2       X1/2   2                QR 30.5ff     332010 5 2 2 0 1 0   128.0  124.0
131    4.097790 3.757E-45 6.062E-10.04000.000 9691.29110.660.000000       X1/2   0       X3/2   0                QP 23.5ff     432010 5 2 2 0 1 0    92.0   96.0
131    4.098252 1.653E-39 7.268E-10.04000.000 6787.17050.660.000000       X1/2   1       X1/2   1           12.0 QQ 12.5ef 13.0502010 4 4 2 0 1 0    25.0   27.0
131    4.099674 5.790E-37 2.358E-07.04000.000 6787.17050.660.000000       X1/2   1       X1/2   1           13.0 QQ 12.5ef 13.0502010 4 4 2 0 1 0    27.0   27.0
131    4.100792 5.362E-37 2.359E-07.04000.000 6787.16800.660.000000       X1/2   1       X1/2   1           12.0 QQ 12.5ef 12.0502010 4 4 2 0 1 0    25.0   25.0
131    4.102214 1.656E-39 6.748E-10.04000.000 6787.16800.660.000000       X1/2   1       X1/2   1           13.0 QQ 12.5ef 12.0502010 4 4 2 0 1 0    27.0   25.0
131    4.108233 1.484E-47 1.397E-16.08600.000 7155.04810.660.000000       X3/2   2       X1/2   2            3.0 RS  1.5fe  2.0303010 4 4 2 0 1 0     7.0    5.0
131    4.110845 2.877E-43 2.900E-09.04000.000 8834.95940.660.000000       X3/2   2       X3/2   2           11.0 QQ 10.5fe 10.0502010 4 4 2 0 1 0    23.0   21.0
131    4.112196 6.621E-41 7.313E-07.04000.000 8834.95940.660.000000       X3/2   2       X3/2   2           10.0 QQ 10.5fe 10.0502010 4 4 2 0 1 0    21.0   21.0
131    4.112669 7.255E-41 7.317E-07.04000.000 8834.95760.660.000000       X3/2   2       X3/2   2           11.0 QQ 10.5fe 11.0502010 4 4 2 0 1 0    23.0   23.0
131    4.114020 2.882E-43 3.185E-09.04000.000 8834.95760.660.000000       X3/2   2       X3/2   2           10.0 QQ 10.5fe 11.0502010 4 4 2 0 1 0    21.0   23.0
131    4.227270 1.420E-75 1.557E-07.04000.00025163.17940.660.000000       X1/2   7       X1/2   7                QQ 15.5ef     132010 5 2 2 0 1 0    64.0   64.0
131    4.306510 2.582E-54 7.047E-07.04000.00015339.78990.660.000000       X3/2   4       X3/2   4                QQ 11.5fe     242010 5 2 2 0 1 0    48.0   48.0
131    4.311760 1.188E-66 5.728E-07.04000.00021157.63150.660.000000       X3/2   6       X3/2   6                QQ 12.5fe     242010 5 2 2 0 1 0    52.0   52.0
131    4.313990 4.345E-51 2.399E-07.04000.00013621.24240.660.000000       X1/2   3       X1/2   3                QQ 13.5ef     342010 5 2 2 0 1 0    56.0   56.0
131    4.337564 3.438E-32 8.646E-10.04000.000 3344.47220.660.000000       X1/2   0       X1/2   0           12.0 QQ 12.5ef 13.0602010 4 4 2 0 1 0    25.0   27.0
131    4.338940 1.204E-29 2.805E-07.04000.000 3344.47220.660.000000       X1/2   0       X1/2   0           13.0 QQ 12.5ef 13.0602010 4 4 2 0 1 0    27.0   27.0
131    4.340115 1.116E-29 2.808E-07.04000.000 3344.46970.660.000000       X1/2   0       X1/2   0           12.0 QQ 12.5ef 12.0602010 4 4 2 0 1 0    25.0   25.0
131    4.341491 3.445E-32 8.029E-10.04000.000 3344.46970.660.000000       X1/2   0       X1/2   0           13.0 QQ 12.5ef 12.0602010 4 4 2 0 1 0    27.0   25.0
131    4.356441 3.374E-36 3.408E-09.04000.000 5507.33060.660.000000       X3/2   1       X3/2   1           11.0 QQ 10.5fe 10.0502010 4 4 2 0 1 0    23.0   21.0
131    4.357711 7.766E-34 8.595E-07.04000.000 5507.33060.660.000000       X3/2   1       X3/2   1           10.0 QQ 10.5fe 10.0502010 4 4 2 0 1 0    21.0   21.0
131    4.358225 8.511E-34 8.601E-07.04000.000 5507.32890.660.000000       X3/2   1       X3/2   1           11.0 QQ 10.5fe 11.0502010 4 4 2 0 1 0    23.0   23.0
131    4.359495 3.379E-36 3.741E-09.04000.000 5507.32890.660.000000       X3/2   1       X3/2   1           10.0 QQ 10.5fe 11.0502010 4 4 2 0 1 0    21.0   23.0
131    4.377620 4.553E-64 2.112E-07.04000.00019754.86940.660.000000       X1/2   5       X1/2   5                QQ 14.5ef     142010 5 2 2 0 1 0    60.0   60.0
131    4.469050 5.499E-76 4.156E-10.04000.00024235.29540.660.000000       X1/2   4       X3/2   4                QP 27.5ff     132010 5 2 2 0 1 0   108.0  112.0
131    4.520160 1.323E-72 5.437E-07.04000.00023972.44200.660.000000       X3/2   7       X3/2   7                QQ 13.5fe     132010 5 2 2 0 1 0    56.0   56.0
131    4.574390 3.384E-78 4.535E-07.04000.00026595.90600.660.000000       X3/2   8       X3/2   8                QQ 14.5fe     132010 5 2 2 0 1 0    60.0   60.0
131    4.595316 2.180E-47 7.713E-10.04000.00010524.21140.660.000000       X1/2   2       X1/2   2           13.0 QQ 13.5ef 14.0402010 4 4 2 0 1 0    27.0   29.0
131    4.596819 8.836E-45 2.912E-07.04000.00010524.21140.660.000000       X1/2   2       X1/2   2           14.0 QQ 13.5ef 14.0402010 4 4 2 0 1 0    29.0   29.0
131    4.597840 8.229E-45 2.913E-07.04000.00010524.20890.660.000000       X1/2   2       X1/2   2           13.0 QQ 13.5ef 13.0402010 4 4 2 0 1 0    27.0   27.0
131    4.599343 2.184E-47 7.201E-10.04000.00010524.20890.660.000000       X1/2   2       X1/2   2           14.0 QQ 13.5ef 13.0402010 4 4 2 0 1 0    29.0   27.0
131    4.600637 8.701E-29 3.942E-09.04000.000 2015.04920.660.000000       X3/2   0       X3/2   0           11.0 QQ 10.5fe 10.0602010 4 4 2 0 1 0    23.0   21.0
131    4.601842 2.002E-26 9.937E-07.04000.000 2015.04920.660.000000       X3/2   0       X3/2   0           10.0 QQ 10.5fe 10.0602010 4 4 2 0 1 0    21.0   21.0
131    4.602396 2.194E-26 9.945E-07.04000.000 2015.04740.660.000000       X3/2   0       X3/2   0           11.0 QQ 10.5fe 11.0602010 4 4 2 0 1 0    23.0   23.0
131    4.603601 8.713E-29 4.327E-09.04000.000 2015.04740.660.000000       X3/2   0       X3/2   0           10.0 QQ 10.5fe 11.0602010 4 4 2 0 1 0    21.0   23.0
131    4.605580 5.962E-48 8.605E-07.04000.00012352.49200.660.000000       X3/2   3       X3/2   3                QQ 11.5fe     342010 5 2 2 0 1 0    48.0   48.0
131    4.635410 1.936E-70 2.071E-07.04000.00022770.37110.660.000000       X1/2   6       X1/2   6                QQ 15.5ef     132010 5 2 2 0 1 0    64.0   64.0
131    4.686600 5.472E-61 7.548E-07.04000.00018514.27430.660.000000       X3/2   5       X3/2   5                QQ 12.5fe     242010 5 2 2 0 1 0    52.0   52.0
