13	0.08893	1.821e-10	ElecStateLabel=X;Lambda=1;Omega=0.5;S=0.5;v=8;J=0.5;parity=+;kronigParity=e	ElecStateLabel=X;Lambda=1;Omega=0.5;S=0.5;v=8;J=0.5;parity=-;kronigParity=f	9.625e-76	3	384
13	0.09169	1.439e-10	ElecStateLabel=X;Lambda=1;Omega=1.5;S=0.5;v=8;J=2.5;parity=+;kronigParity=e	ElecStateLabel=X;Lambda=1;Omega=1.5;S=0.5;v=8;J=2.5;parity=-;kronigParity=f	3.122e-75	3	384
13	0.09343	6.703e-12	ElecStateLabel=X;Lambda=1;Omega=0.5;S=0.5;v=8;J=5.5;parity=+;kronigParity=f	ElecStateLabel=X;Lambda=1;Omega=0.5;S=0.5;v=8;J=5.5;parity=-;kronigParity=e	1.975e-77	3	384
13	0.10066	2.786e-10	ElecStateLabel=X;Lambda=1;Omega=0.5;S=0.5;v=7;J=0.5;parity=+;kronigParity=e	ElecStateLabel=X;Lambda=1;Omega=0.5;S=0.5;v=7;J=0.5;parity=-;kronigParity=f	1.622e-70	3	384
13	0.10282	9.329e-12	ElecStateLabel=X;Lambda=1;Omega=0.5;S=0.5;v=7;J=5.5;parity=+;kronigParity=f	ElecStateLabel=X;Lambda=1;Omega=0.5;S=0.5;v=7;J=5.5;parity=-;kronigParity=e	2.713e-72	3	384
13	0.10499	2.255e-10	ElecStateLabel=X;Lambda=1;Omega=1.5;S=0.5;v=7;J=2.5;parity=+;kronigParity=e	ElecStateLabel=X;Lambda=1;Omega=1.5;S=0.5;v=7;J=2.5;parity=-;kronigParity=f	5.239e-70	3	384
13	0.11089	3.833e-10	ElecStateLabel=X;Lambda=1;Omega=0.5;S=0.5;v=6;J=0.5;parity=+;kronigParity=e	ElecStateLabel=X;Lambda=1;Omega=0.5;S=0.5;v=6;J=0.5;parity=-;kronigParity=f	5.795e-65	3	384
13	0.1183	3.329e-10	ElecStateLabel=X;Lambda=1;Omega=1.5;S=0.5;v=6;J=2.5;parity=+;kronigParity=e	ElecStateLabel=X;Lambda=1;Omega=1.5;S=0.5;v=6;J=2.5;parity=-;kronigParity=f	1.93e-64	4	384
13	0.1191	1.61e-11	ElecStateLabel=X;Lambda=1;Omega=0.5;S=0.5;v=6;J=5.5;parity=+;kronigParity=f	ElecStateLabel=X;Lambda=1;Omega=0.5;S=0.5;v=6;J=5.5;parity=-;kronigParity=e	1.011e-66	3	384
13	0.12005	4.864e-10	ElecStateLabel=X;Lambda=1;Omega=0.5;S=0.5;v=5;J=0.5;parity=+;kronigParity=e	ElecStateLabel=X;Lambda=1;Omega=0.5;S=0.5;v=5;J=0.5;parity=-;kronigParity=f	4.36e-59	4	384
13	0.12826	6.086e-10	ElecStateLabel=X;Lambda=1;Omega=0.5;S=0.5;v=4;J=0.5;parity=+;kronigParity=e	ElecStateLabel=X;Lambda=1;Omega=0.5;S=0.5;v=4;J=0.5;parity=-;kronigParity=f	7.262e-53	4	384
13	0.13161	4.653e-10	ElecStateLabel=X;Lambda=1;Omega=1.5;S=0.5;v=5;J=2.5;parity=+;kronigParity=e	ElecStateLabel=X;Lambda=1;Omega=1.5;S=0.5;v=5;J=2.5;parity=-;kronigParity=f	1.53e-58	4	384
13	0.13612	7.303e-10	ElecStateLabel=X;Lambda=1;Omega=0.5;S=0.5;v=3;J=0.5;parity=+;kronigParity=e	ElecStateLabel=X;Lambda=1;Omega=0.5;S=0.5;v=3;J=0.5;parity=-;kronigParity=f	2.572e-46	4	384
13	0.14029	2.857e-11	ElecStateLabel=X;Lambda=1;Omega=0.5;S=0.5;v=5;J=5.5;parity=+;kronigParity=f	ElecStateLabel=X;Lambda=1;Omega=0.5;S=0.5;v=5;J=5.5;parity=-;kronigParity=e	8.57e-61	4	384
13	0.141209	8.129e-10	ElecStateLabel=X;Lambda=1;Omega=0.5;S=0.5;v=2;J=0.5;F#nuclearSpinRef:H1=1.0;parity=+;kronigParity=e	ElecStateLabel=X;Lambda=1;Omega=0.5;S=0.5;v=2;J=0.5;F#nuclearSpinRef:H1=0.0;parity=-;kronigParity=f	4.764e-40	0	17
13	0.14246	4.663e-11	ElecStateLabel=X;Lambda=1;Omega=0.5;S=0.5;v=8;J=3.5;parity=-;kronigParity=e	ElecStateLabel=X;Lambda=1;Omega=0.5;S=0.5;v=8;J=3.5;parity=+;kronigParity=f	2.251e-76	3	384
13	0.144098	5.758e-10	ElecStateLabel=X;Lambda=1;Omega=0.5;S=0.5;v=2;J=0.5;F#nuclearSpinRef:H1=1.0;parity=+;kronigParity=e	ElecStateLabel=X;Lambda=1;Omega=0.5;S=0.5;v=2;J=0.5;F#nuclearSpinRef:H1=1.0;parity=-;kronigParity=f	9.921e-40	0	17
13	0.144718	2.916e-10	ElecStateLabel=X;Lambda=1;Omega=0.5;S=0.5;v=2;J=0.5;F#nuclearSpinRef:H1=0.0;parity=+;kronigParity=e	ElecStateLabel=X;Lambda=1;Omega=0.5;S=0.5;v=2;J=0.5;F#nuclearSpinRef:H1=1.0;parity=-;kronigParity=f	5.003e-40	0	17
13	0.14499	6.296e-10	ElecStateLabel=X;Lambda=1;Omega=1.5;S=0.5;v=4;J=2.5;parity=+;kronigParity=e	ElecStateLabel=X;Lambda=1;Omega=1.5;S=0.5;v=4;J=2.5;parity=-;kronigParity=f	2.627e-52	4	384
13	0.148405	9.411e-10	ElecStateLabel=X;Lambda=1;Omega=0.5;S=0.5;v=1;J=0.5;F#nuclearSpinRef:H1=1.0;parity=+;kronigParity=e	ElecStateLabel=X;Lambda=1;Omega=0.5;S=0.5;v=1;J=0.5;F#nuclearSpinRef:H1=0.0;parity=-;kronigParity=f	8.029e-33	0	17
13	0.151351	6.654e-10	ElecStateLabel=X;Lambda=1;Omega=0.5;S=0.5;v=1;J=0.5;F#nuclearSpinRef:H1=1.0;parity=+;kronigParity=e	ElecStateLabel=X;Lambda=1;Omega=0.5;S=0.5;v=1;J=0.5;F#nuclearSpinRef:H1=1.0;parity=-;kronigParity=f	1.67e-32	0	17
13	0.151905	3.365e-10	ElecStateLabel=X;Lambda=1;Omega=0.5;S=0.5;v=1;J=0.5;F#nuclearSpinRef:H1=0.0;parity=+;kronigParity=e	ElecStateLabel=X;Lambda=1;Omega=0.5;S=0.5;v=1;J=0.5;F#nuclearSpinRef:H1=1.0;parity=-;kronigParity=f	8.413e-33	0	17
13	0.15348	2.001e-10	ElecStateLabel=X;Lambda=1;Omega=0.5;S=0.5;v=8;J=1.5;parity=-;kronigParity=e	ElecStateLabel=X;Lambda=1;Omega=0.5;S=0.5;v=8;J=1.5;parity=+;kronigParity=f	1.001e-75	3	384
13	0.155449	1.072e-09	ElecStateLabel=X;Lambda=1;Omega=0.5;S=0.5;v=0;J=0.5;F#nuclearSpinRef:H1=1.0;parity=+;kronigParity=e	ElecStateLabel=X;Lambda=1;Omega=0.5;S=0.5;v=0;J=0.5;F#nuclearSpinRef:H1=0.0;parity=-;kronigParity=f	2.988e-25	0	17
13	0.158465	7.57e-10	ElecStateLabel=X;Lambda=1;Omega=0.5;S=0.5;v=0;J=0.5;F#nuclearSpinRef:H1=1.0;parity=+;kronigParity=e	ElecStateLabel=X;Lambda=1;Omega=0.5;S=0.5;v=0;J=0.5;F#nuclearSpinRef:H1=1.0;parity=-;kronigParity=f	6.209e-25	0	17
13	0.15859	8.226e-10	ElecStateLabel=X;Lambda=1;Omega=1.5;S=0.5;v=3;J=2.5;parity=+;kronigParity=e	ElecStateLabel=X;Lambda=1;Omega=1.5;S=0.5;v=3;J=2.5;parity=-;kronigParity=f	9.663e-46	4	384
13	0.158962	3.822e-10	ElecStateLabel=X;Lambda=1;Omega=0.5;S=0.5;v=0;J=0.5;F#nuclearSpinRef:H1=0.0;parity=+;kronigParity=e	ElecStateLabel=X;Lambda=1;Omega=0.5;S=0.5;v=0;J=0.5;F#nuclearSpinRef:H1=1.0;parity=-;kronigParity=f	3.125e-25	0	17
13	0.16013	7.204e-11	ElecStateLabel=X;Lambda=1;Omega=0.5;S=0.5;v=7;J=3.5;parity=-;kronigParity=e	ElecStateLabel=X;Lambda=1;Omega=0.5;S=0.5;v=7;J=3.5;parity=+;kronigParity=f	3.633e-71	3	384
13	0.16557	4.754e-11	ElecStateLabel=X;Lambda=1;Omega=0.5;S=0.5;v=4;J=5.5;parity=+;kronigParity=f	ElecStateLabel=X;Lambda=1;Omega=0.5;S=0.5;v=4;J=5.5;parity=-;kronigParity=e	1.507e-54	4	384
13	0.17205	9.271e-11	ElecStateLabel=X;Lambda=1;Omega=0.5;S=0.5;v=6;J=3.5;parity=-;kronigParity=e	ElecStateLabel=X;Lambda=1;Omega=0.5;S=0.5;v=6;J=3.5;parity=+;kronigParity=f	1.174e-65	3	384
13	0.172169	6.951e-11	ElecStateLabel=X;Lambda=1;Omega=1.5;S=0.5;v=2;J=2.5;F#nuclearSpinRef:H1=3.0;parity=+;kronigParity=e	ElecStateLabel=X;Lambda=1;Omega=1.5;S=0.5;v=2;J=2.5;F#nuclearSpinRef:H1=2.0;parity=-;kronigParity=f	2.127e-40	0	17
13	0.172408	9.772e-10	ElecStateLabel=X;Lambda=1;Omega=1.5;S=0.5;v=2;J=2.5;F#nuclearSpinRef:H1=2.0;parity=+;kronigParity=e	ElecStateLabel=X;Lambda=1;Omega=1.5;S=0.5;v=2;J=2.5;F#nuclearSpinRef:H1=2.0;parity=-;kronigParity=f	2.986e-39	0	17
